ID,Name,Age,Number1,Number2
1997,Name1996,88,311723,6
1998,Name1997,11,707632,4
1999,Name1998,8,443034,2
2000,Name1999,57,149893,2
2001,Name2000,28,443420,8
2002,Name2001,39,415913,3
2003,Name2002,72,965818,4
2004,Name2003,79,329251,6
2005,Name2004,17,514775,7
2006,Name2005,25,155084,5
2007,Name2006,11,207673,1
2008,Name2007,12,527324,9
2009,Name2008,18,70405,5
2010,Name2009,95,234584,3
2011,Name2010,32,322786,5
2012,Name2011,62,610983,8
2013,Name2012,31,949498,10
2014,Name2013,76,969078,9
2015,Name2014,92,600330,2
2016,Name2015,21,153234,5
2017,Name2016,22,875429,1
2018,Name2017,52,270228,4
2019,Name2018,95,418300,10
2020,Name2019,59,167080,4
2021,Name2020,14,947343,4
2022,Name2021,30,647200,8
2023,Name2022,30,597076,5
2024,Name2023,68,186297,6
2025,Name2024,38,538318,5
2026,Name2025,17,366832,7
2027,Name2026,26,350347,3
2028,Name2027,22,431092,2
2029,Name2028,26,116001,2
2030,Name2029,48,843278,4
2031,Name2030,27,371716,8
2032,Name2031,44,407167,9
2033,Name2032,49,455781,9
2034,Name2033,74,998063,1
2035,Name2034,48,679746,2
2036,Name2035,25,797895,4
2037,Name2036,73,462036,1
2038,Name2037,63,982681,1
2039,Name2038,53,64272,2
2040,Name2039,10,41548,3
2041,Name2040,13,277822,1
2042,Name2041,95,922554,1
2043,Name2042,15,333234,1
2044,Name2043,17,429211,7
2045,Name2044,71,242732,9
2046,Name2045,40,14866,10
2047,Name2046,89,314994,4
2048,Name2047,94,517945,9
2049,Name2048,81,782195,7
2050,Name2049,53,867289,5
2051,Name2050,42,617629,10
2052,Name2051,74,603422,1
2053,Name2052,40,700502,6
2054,Name2053,22,848720,8
2055,Name2054,21,458567,8
2056,Name2055,51,176137,8
2057,Name2056,97,538308,1
2058,Name2057,84,381969,5
2059,Name2058,51,679592,9
2060,Name2059,32,666624,10
2061,Name2060,94,913375,7
2062,Name2061,87,551152,10
2063,Name2062,65,458656,2
2064,Name2063,5,606565,5
2065,Name2064,31,494073,9
2066,Name2065,49,492733,1
2067,Name2066,83,456981,8
2068,Name2067,87,566731,10
2069,Name2068,37,31161,1
2070,Name2069,15,79467,2
2071,Name2070,12,983296,4
2072,Name2071,98,102226,8
2073,Name2072,43,640606,7
2074,Name2073,99,130238,7
2075,Name2074,52,916075,3
2076,Name2075,75,4252,8
2077,Name2076,41,260481,9
2078,Name2077,52,790702,1
2079,Name2078,81,256517,7
2080,Name2079,7,72068,7
2081,Name2080,53,793878,8
2082,Name2081,5,587183,1
2083,Name2082,95,156017,6
2084,Name2083,75,972257,6
2085,Name2084,69,762664,4
2086,Name2085,13,441787,8
2087,Name2086,95,157383,6
2088,Name2087,92,969855,9
2089,Name2088,41,311398,10
2090,Name2089,40,238742,1
2091,Name2090,81,697787,10
2092,Name2091,49,981921,10
2093,Name2092,44,901695,4
2094,Name2093,65,530208,2
2095,Name2094,39,641096,3
2096,Name2095,72,541220,3
2097,Name2096,41,351548,10
2098,Name2097,78,215739,10
2099,Name2098,91,391894,5
2100,Name2099,15,11741,2
2101,Name2100,84,918882,6
2102,Name2101,85,348893,8
2103,Name2102,54,423369,10
2104,Name2103,10,666825,8
2105,Name2104,77,193808,2
2106,Name2105,61,852319,10
2107,Name2106,21,929398,10
2108,Name2107,83,562386,8
2109,Name2108,81,810534,10
2110,Name2109,24,607916,6
2111,Name2110,38,223356,9
2112,Name2111,11,262471,3
2113,Name2112,15,134303,9
2114,Name2113,42,497706,3
2115,Name2114,96,455273,1
2116,Name2115,56,482625,9
2117,Name2116,54,156630,3
2118,Name2117,55,862720,3
2119,Name2118,26,737800,5
2120,Name2119,93,686355,9
2121,Name2120,50,69471,7
2122,Name2121,64,340123,8
2123,Name2122,30,706659,7
2124,Name2123,3,333360,6
2125,Name2124,12,909176,7
2126,Name2125,15,843393,8
2127,Name2126,49,522953,9
2128,Name2127,20,188794,4
2129,Name2128,76,468268,4
2130,Name2129,55,577756,6
2131,Name2130,83,847823,7
2132,Name2131,63,627426,7
2133,Name2132,84,318792,10
2134,Name2133,86,320575,9
2135,Name2134,59,677809,2
2136,Name2135,67,535768,2
2137,Name2136,88,85121,4
2138,Name2137,69,609608,6
2139,Name2138,32,173937,2
2140,Name2139,40,310768,9
2141,Name2140,1,328063,8
2142,Name2141,27,832463,2
2143,Name2142,67,378790,8
2144,Name2143,68,44437,2
2145,Name2144,75,795355,5
2146,Name2145,93,526157,8
2147,Name2146,15,555079,5
2148,Name2147,41,64768,4
2149,Name2148,60,414509,3
2150,Name2149,31,277146,6
2151,Name2150,37,257819,8
2152,Name2151,58,773728,4
2153,Name2152,3,742639,7
2154,Name2153,12,810638,2
2155,Name2154,69,851066,3
2156,Name2155,86,126468,6
2157,Name2156,96,179626,3
2158,Name2157,39,812884,10
2159,Name2158,94,422485,9
2160,Name2159,58,119853,10
2161,Name2160,25,367689,10
2162,Name2161,96,844131,8
2163,Name2162,29,586542,3
2164,Name2163,15,168704,10
2165,Name2164,68,450484,6
2166,Name2165,39,283238,4
2167,Name2166,9,144000,6
2168,Name2167,76,697681,1
2169,Name2168,78,621325,2
2170,Name2169,82,886980,7
2171,Name2170,64,3071,7
2172,Name2171,72,882737,1
2173,Name2172,65,206357,4
2174,Name2173,56,782128,4
2175,Name2174,17,62637,4
2176,Name2175,64,76705,10
2177,Name2176,8,434653,7
2178,Name2177,98,931009,4
2179,Name2178,35,988105,9
2180,Name2179,63,969211,7
2181,Name2180,97,749324,3
2182,Name2181,11,665363,2
2183,Name2182,13,338600,9
2184,Name2183,1,997371,6
2185,Name2184,27,66839,9
2186,Name2185,39,324049,5
2187,Name2186,29,283501,6
2188,Name2187,77,783181,7
2189,Name2188,96,367367,9
2190,Name2189,76,495184,10
2191,Name2190,79,555815,7
2192,Name2191,34,815998,3
2193,Name2192,35,379391,10
2194,Name2193,57,140301,8
2195,Name2194,2,848407,1
2196,Name2195,2,994133,9
2197,Name2196,23,229276,4
2198,Name2197,44,170440,5
2199,Name2198,47,907717,1
2200,Name2199,15,504430,5
2201,Name2200,24,822937,7
2202,Name2201,27,120770,8
2203,Name2202,15,868353,3
2204,Name2203,60,64065,7
2205,Name2204,9,407158,2
2206,Name2205,48,278340,5
2207,Name2206,14,988353,8
2208,Name2207,25,347848,10
2209,Name2208,64,337478,7
2210,Name2209,52,851961,4
2211,Name2210,43,75032,4
2212,Name2211,8,30608,3
2213,Name2212,14,673634,6
2214,Name2213,59,109595,5
2215,Name2214,65,164626,8
2216,Name2215,82,176170,1
2217,Name2216,93,977844,8
2218,Name2217,43,519745,7
2219,Name2218,49,843410,7
2220,Name2219,28,604909,2
2221,Name2220,56,711040,5
2222,Name2221,68,903633,8
2223,Name2222,14,761991,3
2224,Name2223,36,326842,2
2225,Name2224,60,666043,3
2226,Name2225,94,582063,3
2227,Name2226,19,668924,6
2228,Name2227,97,870712,1
2229,Name2228,38,908214,4
2230,Name2229,27,876723,5
2231,Name2230,52,691140,9
2232,Name2231,52,603969,4
2233,Name2232,20,799939,3
2234,Name2233,93,707873,4
2235,Name2234,1,416497,6
2236,Name2235,73,984646,5
2237,Name2236,67,502367,4
2238,Name2237,17,151849,1
2239,Name2238,53,958368,8
2240,Name2239,71,574726,7
2241,Name2240,62,219312,8
2242,Name2241,77,200229,5
2243,Name2242,29,757829,1
2244,Name2243,67,263451,3
2245,Name2244,17,470952,6
2246,Name2245,61,665912,7
2247,Name2246,69,279935,9
2248,Name2247,77,680107,9
2249,Name2248,46,250233,3
2250,Name2249,5,2048,5
2251,Name2250,95,495265,8
2252,Name2251,50,309636,10
2253,Name2252,40,6964,7
2254,Name2253,25,309262,5
2255,Name2254,22,273766,10
2256,Name2255,49,382448,10
2257,Name2256,36,779757,10
2258,Name2257,5,764923,6
2259,Name2258,67,474030,3
2260,Name2259,17,446913,4
2261,Name2260,34,577264,4
2262,Name2261,17,515976,8
2263,Name2262,3,665365,4
2264,Name2263,88,257468,4
2265,Name2264,5,707264,10
2266,Name2265,18,134427,7
2267,Name2266,94,716463,3
2268,Name2267,43,651449,9
2269,Name2268,87,922450,10
2270,Name2269,58,375266,2
2271,Name2270,41,403623,3
2272,Name2271,88,730745,1
2273,Name2272,58,443529,3
2274,Name2273,3,936673,10
2275,Name2274,62,182340,9
2276,Name2275,38,306214,8
2277,Name2276,76,451072,5
2278,Name2277,26,818091,7
2279,Name2278,88,291681,7
2280,Name2279,78,529986,1
2281,Name2280,24,893295,8
2282,Name2281,83,818118,10
2283,Name2282,87,895502,9
2284,Name2283,55,348337,8
2285,Name2284,45,357612,7
2286,Name2285,61,496611,2
2287,Name2286,40,89350,8
2288,Name2287,94,704180,5
2289,Name2288,81,847290,6
2290,Name2289,36,354934,9
2291,Name2290,56,85888,2
2292,Name2291,65,556415,10
2293,Name2292,59,782149,2
2294,Name2293,42,839446,3
2295,Name2294,39,124233,1
2296,Name2295,16,932806,7
2297,Name2296,4,251415,10
2298,Name2297,59,900379,1
2299,Name2298,63,109235,9
2300,Name2299,26,403535,8
2301,Name2300,67,328382,7
2302,Name2301,65,360915,4
2303,Name2302,43,689222,7
2304,Name2303,72,801194,7
2305,Name2304,96,775985,2
2306,Name2305,71,608481,5
2307,Name2306,2,552359,6
2308,Name2307,27,28032,10
2309,Name2308,10,731615,3
2310,Name2309,8,652420,10
2311,Name2310,30,797577,1
2312,Name2311,7,533273,4
2313,Name2312,86,672072,5
2314,Name2313,26,978959,9
2315,Name2314,21,753628,10
2316,Name2315,54,722444,7
2317,Name2316,52,276708,1
2318,Name2317,84,850213,1
2319,Name2318,40,313514,7
2320,Name2319,8,956302,8
2321,Name2320,70,813545,3
2322,Name2321,82,652179,6
2323,Name2322,54,720748,3
2324,Name2323,98,462402,10
2325,Name2324,25,231761,1
2326,Name2325,63,843778,5
2327,Name2326,3,115008,1
2328,Name2327,13,5928,8
2329,Name2328,79,4637,7
2330,Name2329,37,111243,2
2331,Name2330,56,816288,6
2332,Name2331,76,19155,1
2333,Name2332,36,882410,10
2334,Name2333,23,973422,5
2335,Name2334,20,292634,8
2336,Name2335,55,789840,2
2337,Name2336,77,562249,4
2338,Name2337,30,773424,2
2339,Name2338,99,941395,8
2340,Name2339,54,571783,1
2341,Name2340,31,233787,2
2342,Name2341,44,502539,1
2343,Name2342,84,178209,1
2344,Name2343,53,378032,6
2345,Name2344,24,717287,6
2346,Name2345,56,477672,8
2347,Name2346,28,535452,5
2348,Name2347,54,611018,8
2349,Name2348,21,700682,2
2350,Name2349,10,546773,4
2351,Name2350,69,353278,5
2352,Name2351,16,69129,9
2353,Name2352,66,881924,1
2354,Name2353,20,415600,3
2355,Name2354,33,384302,7
2356,Name2355,41,594273,4
2357,Name2356,74,228969,9
2358,Name2357,83,581045,10
2359,Name2358,5,662475,9
2360,Name2359,97,113453,7
2361,Name2360,30,974149,7
2362,Name2361,92,838139,2
2363,Name2362,95,489742,10
2364,Name2363,16,898253,5
2365,Name2364,88,888169,5
2366,Name2365,4,835412,2
2367,Name2366,88,562992,6
2368,Name2367,68,466432,7
2369,Name2368,68,787089,1
2370,Name2369,52,443459,6
2371,Name2370,11,34584,1
2372,Name2371,11,770647,4
2373,Name2372,69,197976,1
2374,Name2373,11,50485,1
2375,Name2374,55,117237,5
2376,Name2375,72,342072,9
2377,Name2376,3,331469,3
2378,Name2377,58,913889,4
2379,Name2378,43,479984,6
2380,Name2379,95,403633,4
2381,Name2380,68,176697,1
2382,Name2381,1,977973,10
2383,Name2382,47,536095,3
2384,Name2383,20,56726,5
2385,Name2384,14,787986,1
2386,Name2385,46,489337,1
2387,Name2386,85,525136,6
2388,Name2387,7,882904,6
2389,Name2388,85,861426,8
2390,Name2389,6,245017,5
2391,Name2390,50,49647,5
2392,Name2391,74,861395,7
2393,Name2392,22,697081,10
2394,Name2393,82,667038,7
2395,Name2394,68,616082,3
2396,Name2395,29,241258,8
2397,Name2396,24,401325,1
2398,Name2397,19,891775,10
2399,Name2398,46,278947,3
2400,Name2399,64,396295,2
2401,Name2400,50,385989,6
2402,Name2401,8,394609,9
2403,Name2402,23,729867,2
2404,Name2403,50,410544,1
2405,Name2404,74,145040,9
2406,Name2405,1,344147,9
2407,Name2406,29,669976,7
2408,Name2407,7,55487,3
2409,Name2408,29,406439,8
2410,Name2409,80,825370,2
2411,Name2410,57,94732,10
2412,Name2411,96,442606,7
2413,Name2412,63,288112,5
2414,Name2413,19,218174,5
2415,Name2414,66,51309,10
2416,Name2415,47,949362,8
2417,Name2416,41,641824,10
2418,Name2417,11,490139,8
2419,Name2418,71,850024,9
2420,Name2419,68,825191,2
2421,Name2420,79,562592,5
2422,Name2421,15,489028,7
2423,Name2422,18,587192,9
2424,Name2423,36,240763,7
2425,Name2424,99,556024,10
2426,Name2425,70,265274,10
2427,Name2426,59,18068,10
2428,Name2427,11,127418,9
2429,Name2428,43,69170,2
2430,Name2429,27,680316,10
2431,Name2430,64,834086,2
2432,Name2431,96,263611,8
2433,Name2432,86,723904,3
2434,Name2433,21,63554,10
2435,Name2434,31,687882,3
2436,Name2435,66,848678,8
2437,Name2436,26,127896,5
2438,Name2437,6,539570,9
2439,Name2438,59,48569,10
2440,Name2439,57,546497,5
2441,Name2440,31,521383,3
2442,Name2441,44,459423,2
2443,Name2442,94,2640,8
2444,Name2443,67,294851,2
2445,Name2444,78,497914,8
2446,Name2445,46,883371,8
2447,Name2446,72,315789,1
2448,Name2447,75,221164,8
2449,Name2448,15,533071,5
2450,Name2449,44,995252,6
2451,Name2450,85,270544,3
2452,Name2451,4,731238,8
2453,Name2452,93,538633,4
2454,Name2453,1,855205,5
2455,Name2454,89,271635,9
2456,Name2455,87,615674,7
2457,Name2456,36,472149,8
2458,Name2457,53,23754,5
2459,Name2458,25,342423,6
2460,Name2459,27,971434,8
2461,Name2460,29,455026,4
2462,Name2461,98,786809,10
2463,Name2462,74,435377,7
2464,Name2463,49,345180,6
2465,Name2464,70,605810,5
2466,Name2465,43,950973,1
2467,Name2466,93,350478,4
2468,Name2467,35,467068,6
2469,Name2468,56,890546,8
2470,Name2469,75,999336,1
2471,Name2470,50,853848,7
2472,Name2471,7,740337,6
2473,Name2472,42,739500,4
2474,Name2473,26,462784,2
2475,Name2474,51,378330,5
2476,Name2475,78,599637,5
2477,Name2476,88,940132,6
2478,Name2477,4,299916,2
2479,Name2478,65,670371,8
2480,Name2479,83,159643,2
2481,Name2480,77,382522,6
2482,Name2481,78,658750,2
2483,Name2482,13,719849,3
2484,Name2483,57,278931,6
2485,Name2484,99,958524,2
2486,Name2485,60,649594,4
2487,Name2486,10,189725,5
2488,Name2487,67,454957,7
2489,Name2488,63,259811,1
2490,Name2489,27,864260,9
2491,Name2490,63,212966,3
2492,Name2491,55,419683,3
2493,Name2492,39,700388,3
2494,Name2493,73,638975,4
2495,Name2494,4,499641,8
2496,Name2495,41,252363,2
2497,Name2496,82,350457,3
2498,Name2497,82,890596,9
2499,Name2498,44,923078,4
2500,Name2499,41,669508,9
2501,Name2500,8,769642,1
2502,Name2501,95,750567,3
2503,Name2502,97,592449,5
2504,Name2503,86,471844,3
2505,Name2504,61,495488,7
2506,Name2505,33,574628,8
2507,Name2506,93,177673,9
2508,Name2507,44,544943,7
2509,Name2508,77,39697,4
2510,Name2509,25,745338,9
2511,Name2510,31,723712,6
2512,Name2511,82,270435,4
2513,Name2512,65,725034,10
2514,Name2513,32,912389,5
2515,Name2514,65,193427,9
2516,Name2515,58,782767,2
2517,Name2516,12,465053,2
2518,Name2517,5,901484,8
2519,Name2518,39,90670,5
2520,Name2519,90,615871,4
2521,Name2520,14,930387,8
2522,Name2521,68,604590,10
2523,Name2522,95,867447,6
2524,Name2523,67,21127,4
2525,Name2524,29,384167,9
2526,Name2525,2,257962,1
2527,Name2526,32,16236,5
2528,Name2527,42,315086,6
2529,Name2528,52,199149,7
2530,Name2529,87,163821,5
2531,Name2530,67,219110,8
2532,Name2531,45,948726,6
2533,Name2532,72,990622,3
2534,Name2533,60,20316,9
2535,Name2534,84,294791,2
2536,Name2535,85,149671,9
2537,Name2536,56,420890,9
2538,Name2537,75,15623,4
2539,Name2538,98,748496,7
2540,Name2539,4,93146,1
2541,Name2540,54,386721,1
2542,Name2541,47,877370,4
2543,Name2542,10,322920,1
2544,Name2543,32,159555,5
2545,Name2544,98,693378,6
2546,Name2545,70,68914,9
2547,Name2546,5,886534,5
2548,Name2547,8,874750,5
2549,Name2548,30,297392,1
2550,Name2549,67,903814,1
2551,Name2550,78,333090,3
2552,Name2551,40,3780,8
2553,Name2552,26,853785,9
2554,Name2553,1,344247,8
2555,Name2554,83,755466,7
2556,Name2555,20,776168,6
2557,Name2556,33,8246,7
2558,Name2557,40,817021,10
2559,Name2558,64,56527,2
2560,Name2559,64,302103,3
2561,Name2560,27,820316,3
2562,Name2561,80,683185,8
2563,Name2562,47,384293,3
2564,Name2563,26,199240,10
2565,Name2564,40,157254,3
2566,Name2565,27,849571,7
2567,Name2566,91,284867,2
2568,Name2567,24,717144,1
2569,Name2568,73,593264,9
2570,Name2569,66,29840,10
2571,Name2570,77,849951,3
2572,Name2571,72,20546,1
2573,Name2572,41,865876,6
2574,Name2573,63,161156,2
2575,Name2574,87,654836,5
2576,Name2575,24,13277,10
2577,Name2576,1,646378,1
2578,Name2577,36,982237,3
2579,Name2578,54,35954,6
2580,Name2579,44,340359,3
2581,Name2580,66,509345,5
2582,Name2581,7,373005,10
2583,Name2582,83,281603,4
2584,Name2583,3,644577,3
2585,Name2584,18,647419,6
2586,Name2585,42,917265,10
2587,Name2586,59,101622,5
2588,Name2587,65,192367,6
2589,Name2588,41,520289,8
2590,Name2589,34,33712,7
2591,Name2590,29,954569,10
2592,Name2591,58,733149,9
2593,Name2592,81,493693,8
2594,Name2593,54,412945,2
2595,Name2594,30,458132,2
2596,Name2595,35,333063,10
2597,Name2596,18,686447,3
2598,Name2597,95,271254,8
2599,Name2598,12,96714,2
2600,Name2599,20,24180,2
2601,Name2600,10,353374,2
2602,Name2601,23,467294,2
2603,Name2602,26,773155,9
2604,Name2603,78,524476,2
2605,Name2604,4,951678,5
2606,Name2605,55,609774,7
2607,Name2606,82,584864,5
2608,Name2607,10,140027,9
2609,Name2608,68,33670,3
2610,Name2609,30,262143,3
2611,Name2610,16,364045,1
2612,Name2611,58,96047,8
2613,Name2612,19,24027,9
2614,Name2613,16,532134,8
2615,Name2614,6,637504,8
2616,Name2615,31,765069,5
2617,Name2616,46,214725,8
2618,Name2617,5,631721,1
2619,Name2618,63,239179,7
2620,Name2619,11,453204,6
2621,Name2620,38,303823,7
2622,Name2621,24,99305,7
2623,Name2622,15,3001,4
2624,Name2623,31,128780,9
2625,Name2624,20,556341,1
2626,Name2625,44,847548,5
2627,Name2626,8,633116,4
2628,Name2627,95,304628,3
2629,Name2628,8,709198,9
2630,Name2629,53,570161,7
2631,Name2630,64,434526,9
2632,Name2631,45,952042,9
2633,Name2632,59,383907,1
2634,Name2633,97,431255,10
2635,Name2634,49,280263,8
2636,Name2635,47,932412,1
2637,Name2636,45,591103,5
2638,Name2637,58,287863,1
2639,Name2638,21,140533,2
2640,Name2639,92,965662,8
2641,Name2640,94,461200,1
2642,Name2641,36,740568,7
2643,Name2642,82,180782,8
2644,Name2643,4,829935,9
2645,Name2644,76,173368,8
2646,Name2645,97,718930,3
2647,Name2646,76,712014,9
2648,Name2647,4,329874,1
2649,Name2648,39,338925,5
2650,Name2649,74,280716,10
2651,Name2650,93,65549,7
2652,Name2651,71,961837,4
2653,Name2652,19,696038,1
2654,Name2653,81,850093,1
2655,Name2654,10,102334,10
2656,Name2655,71,188371,4
2657,Name2656,16,35705,8
2658,Name2657,48,676949,1
2659,Name2658,4,370628,9
2660,Name2659,67,276743,4
2661,Name2660,83,733484,7
2662,Name2661,92,420739,7
2663,Name2662,12,377595,3
2664,Name2663,49,841689,7
2665,Name2664,54,991006,9
2666,Name2665,48,716480,5
2667,Name2666,7,152831,6
2668,Name2667,76,735959,8
2669,Name2668,62,618969,7
2670,Name2669,4,217892,8
2671,Name2670,4,628497,5
2672,Name2671,82,261187,6
2673,Name2672,16,54772,4
2674,Name2673,67,203150,8
2675,Name2674,31,442683,8
2676,Name2675,47,1439,1
2677,Name2676,31,509852,10
2678,Name2677,84,77548,8
2679,Name2678,11,906945,9
2680,Name2679,28,286773,8
2681,Name2680,40,261564,8
2682,Name2681,74,71244,4
2683,Name2682,11,344445,9
2684,Name2683,93,513710,7
2685,Name2684,11,291497,1
2686,Name2685,13,111436,9
2687,Name2686,31,855342,7
2688,Name2687,88,451198,10
2689,Name2688,22,959753,5
2690,Name2689,28,209271,3
2691,Name2690,18,241218,2
2692,Name2691,72,540514,7
2693,Name2692,68,968696,2
2694,Name2693,75,579860,1
2695,Name2694,93,880260,5
2696,Name2695,70,101399,5
2697,Name2696,30,198706,4
2698,Name2697,10,899648,9
2699,Name2698,45,981231,5
2700,Name2699,68,182103,6
2701,Name2700,67,802809,8
2702,Name2701,31,592142,2
2703,Name2702,93,808050,8
2704,Name2703,3,190392,9
2705,Name2704,79,693991,4
2706,Name2705,52,671084,8
2707,Name2706,33,662929,5
2708,Name2707,17,527328,9
2709,Name2708,39,674621,6
2710,Name2709,55,621692,4
2711,Name2710,98,901531,5
2712,Name2711,62,440490,9
2713,Name2712,75,270773,3
2714,Name2713,40,939272,3
2715,Name2714,35,637213,9
2716,Name2715,11,982110,7
2717,Name2716,98,287513,6
2718,Name2717,80,178897,6
2719,Name2718,89,677042,10
2720,Name2719,20,315084,5
2721,Name2720,51,569343,8
2722,Name2721,92,73754,6
2723,Name2722,85,628646,4
2724,Name2723,91,861666,1
2725,Name2724,99,995042,5
2726,Name2725,10,334363,5
2727,Name2726,43,536978,5
2728,Name2727,37,351772,8
2729,Name2728,61,151940,3
2730,Name2729,20,406341,6
2731,Name2730,68,936229,1
2732,Name2731,10,971461,6
2733,Name2732,73,560618,4
2734,Name2733,9,109908,6
2735,Name2734,69,561647,6
2736,Name2735,53,114007,7
2737,Name2736,58,820705,4
2738,Name2737,3,543864,4
2739,Name2738,89,862794,4
2740,Name2739,56,386288,2
2741,Name2740,53,892687,7
2742,Name2741,98,482044,5
2743,Name2742,19,539379,10
2744,Name2743,2,831323,3
2745,Name2744,61,674304,3
2746,Name2745,20,935557,7
2747,Name2746,87,728526,10
2748,Name2747,48,434911,4
2749,Name2748,32,70847,6
2750,Name2749,90,578518,8
2751,Name2750,6,546937,3
2752,Name2751,77,668963,8
2753,Name2752,16,494514,4
2754,Name2753,68,948218,4
2755,Name2754,87,636732,10
2756,Name2755,20,133440,6
2757,Name2756,49,941239,9
2758,Name2757,12,286256,9
2759,Name2758,47,34993,10
2760,Name2759,4,127651,2
2761,Name2760,74,300878,8
2762,Name2761,86,301008,6
2763,Name2762,51,313636,3
2764,Name2763,83,24700,1
2765,Name2764,55,751082,10
2766,Name2765,98,563062,5
2767,Name2766,75,390260,8
2768,Name2767,48,851477,6
2769,Name2768,72,923502,6
2770,Name2769,97,953573,4
2771,Name2770,94,829325,8
2772,Name2771,96,89861,6
2773,Name2772,5,36721,3
2774,Name2773,66,644158,5
2775,Name2774,17,418233,5
2776,Name2775,8,883146,4
2777,Name2776,60,551949,5
2778,Name2777,62,300705,3
2779,Name2778,14,811019,7
2780,Name2779,32,752254,10
2781,Name2780,91,391157,9
2782,Name2781,40,628471,3
2783,Name2782,31,853616,7
2784,Name2783,74,376853,3
2785,Name2784,53,347443,7
2786,Name2785,77,826105,10
2787,Name2786,66,225531,1
2788,Name2787,88,696580,9
2789,Name2788,32,463276,5
2790,Name2789,52,646606,4
2791,Name2790,44,673040,4
2792,Name2791,67,379636,5
2793,Name2792,5,326519,7
2794,Name2793,27,600840,4
2795,Name2794,78,627601,7
2796,Name2795,49,397892,7
2797,Name2796,52,610936,4
2798,Name2797,69,133333,10
2799,Name2798,87,388110,2
2800,Name2799,75,75472,7
2801,Name2800,20,929930,3
2802,Name2801,85,212266,3
2803,Name2802,46,806052,6
2804,Name2803,76,332525,1
2805,Name2804,43,228623,1
2806,Name2805,42,555195,10
2807,Name2806,27,916873,9
2808,Name2807,5,232467,3
2809,Name2808,85,456936,9
2810,Name2809,19,835607,7
2811,Name2810,22,492246,4
2812,Name2811,13,247438,7
2813,Name2812,31,162047,10
2814,Name2813,5,208256,6
2815,Name2814,55,295203,9
2816,Name2815,91,614571,3
2817,Name2816,71,168373,8
2818,Name2817,86,556119,9
2819,Name2818,31,627133,7
2820,Name2819,49,210008,6
2821,Name2820,51,396957,7
2822,Name2821,26,979634,10
2823,Name2822,93,906579,2
2824,Name2823,29,198852,5
2825,Name2824,52,510561,8
2826,Name2825,16,705621,9
2827,Name2826,65,620890,3
2828,Name2827,20,630520,8
2829,Name2828,5,489565,7
2830,Name2829,32,231676,3
2831,Name2830,48,441177,4
2832,Name2831,85,448534,4
2833,Name2832,47,491699,7
2834,Name2833,76,126121,6
2835,Name2834,21,678450,3
2836,Name2835,72,624626,2
2837,Name2836,62,808583,5
2838,Name2837,57,216622,3
2839,Name2838,63,76624,10
2840,Name2839,88,526141,5
2841,Name2840,71,279338,1
2842,Name2841,27,767212,8
2843,Name2842,94,925668,8
2844,Name2843,53,453963,4
2845,Name2844,96,934901,9
2846,Name2845,9,840042,1
2847,Name2846,97,815644,3
2848,Name2847,46,301586,6
2849,Name2848,21,758847,8
2850,Name2849,61,559954,2
2851,Name2850,8,379855,2
2852,Name2851,40,856877,1
2853,Name2852,30,359113,4
2854,Name2853,59,589465,2
2855,Name2854,10,767889,2
2856,Name2855,69,332508,10
2857,Name2856,21,711752,3
2858,Name2857,94,448821,5
2859,Name2858,89,903754,1
2860,Name2859,47,730299,1
2861,Name2860,54,391788,4
2862,Name2861,5,785207,6
2863,Name2862,33,124954,6
2864,Name2863,46,974169,1
2865,Name2864,39,345677,2
2866,Name2865,33,895496,4
2867,Name2866,14,229913,6
2868,Name2867,71,122339,7
2869,Name2868,92,142620,9
2870,Name2869,11,847091,9
2871,Name2870,25,855619,10
2872,Name2871,38,682563,9
2873,Name2872,54,802970,7
2874,Name2873,68,654282,3
2875,Name2874,57,839980,4
2876,Name2875,50,532694,9
2877,Name2876,90,476867,1
2878,Name2877,45,710364,6
2879,Name2878,35,112044,6
2880,Name2879,69,673295,6
2881,Name2880,38,59706,9
2882,Name2881,10,257992,6
2883,Name2882,57,632320,3
2884,Name2883,20,318710,10
2885,Name2884,44,905142,4
2886,Name2885,59,603965,1
2887,Name2886,16,641668,2
2888,Name2887,29,44346,10
2889,Name2888,57,97958,2
2890,Name2889,10,255743,5
2891,Name2890,84,921182,7
2892,Name2891,6,83879,5
2893,Name2892,19,618815,8
2894,Name2893,7,886766,9
2895,Name2894,94,124116,1
2896,Name2895,28,739871,3
2897,Name2896,78,130350,8
2898,Name2897,75,1696,10
2899,Name2898,68,357874,2
2900,Name2899,47,815586,8
2901,Name2900,54,321980,7
2902,Name2901,54,362517,9
2903,Name2902,13,126945,5
2904,Name2903,63,208129,8
2905,Name2904,28,178368,8
2906,Name2905,63,241943,8
2907,Name2906,89,236583,3
2908,Name2907,42,404397,8
2909,Name2908,67,582108,1
2910,Name2909,55,363154,2
2911,Name2910,69,469058,7
2912,Name2911,91,937990,4
2913,Name2912,80,504743,10
2914,Name2913,57,757940,10
2915,Name2914,54,977799,1
2916,Name2915,84,334497,9
2917,Name2916,97,107008,8
2918,Name2917,58,286412,4
2919,Name2918,95,363846,2
2920,Name2919,53,862569,3
2921,Name2920,84,775136,3
2922,Name2921,16,718695,2
2923,Name2922,89,295121,8
2924,Name2923,13,839431,3
2925,Name2924,98,383512,3
2926,Name2925,40,581516,5
2927,Name2926,98,188756,2
2928,Name2927,75,246888,5
