ID,Name,Age,Number1,Number2
47500,Name47499,86,974065,8
47501,Name47500,79,511481,6
47502,Name47501,84,134756,9
47503,Name47502,91,938253,1
47504,Name47503,60,725676,5
47505,Name47504,85,613170,8
47506,Name47505,70,331354,10
47507,Name47506,14,773723,5
47508,Name47507,86,295446,8
47509,Name47508,20,621240,10
47510,Name47509,92,592376,8
47511,Name47510,40,861370,7
47512,Name47511,40,488255,9
47513,Name47512,19,422553,3
47514,Name47513,2,451795,1
47515,Name47514,88,674831,9
47516,Name47515,31,238676,10
47517,Name47516,25,911026,3
47518,Name47517,68,108893,2
47519,Name47518,36,970474,7
47520,Name47519,16,872984,4
47521,Name47520,31,480605,7
47522,Name47521,12,622735,8
47523,Name47522,51,201525,8
47524,Name47523,6,256324,5
47525,Name47524,71,390455,9
47526,Name47525,99,257031,9
47527,Name47526,86,914407,3
47528,Name47527,19,678928,10
47529,Name47528,13,944049,4
47530,Name47529,18,512152,10
47531,Name47530,39,492106,3
47532,Name47531,5,151280,1
47533,Name47532,70,804621,10
47534,Name47533,62,99475,4
47535,Name47534,3,406863,10
47536,Name47535,21,569585,1
47537,Name47536,21,570194,1
47538,Name47537,41,870973,5
47539,Name47538,51,200326,9
47540,Name47539,98,749849,4
47541,Name47540,18,908988,6
47542,Name47541,11,844103,5
47543,Name47542,64,382094,6
47544,Name47543,70,155736,2
47545,Name47544,5,568656,4
47546,Name47545,50,419120,3
47547,Name47546,33,174830,9
47548,Name47547,2,912952,5
47549,Name47548,75,221371,9
47550,Name47549,18,318248,8
47551,Name47550,73,962572,4
47552,Name47551,63,681703,4
47553,Name47552,9,553903,5
47554,Name47553,98,822157,3
47555,Name47554,45,524833,5
47556,Name47555,22,830849,7
47557,Name47556,63,530195,9
47558,Name47557,45,814481,7
47559,Name47558,86,345639,10
47560,Name47559,75,433227,10
47561,Name47560,61,761028,4
47562,Name47561,22,716137,6
47563,Name47562,15,470087,4
47564,Name47563,37,47702,1
47565,Name47564,34,457949,5
47566,Name47565,59,166957,1
47567,Name47566,14,386496,4
47568,Name47567,92,145660,10
47569,Name47568,85,907992,1
47570,Name47569,99,693720,3
47571,Name47570,81,897785,9
47572,Name47571,70,364529,2
47573,Name47572,10,392477,1
47574,Name47573,37,83290,10
47575,Name47574,87,963650,9
47576,Name47575,29,827571,10
47577,Name47576,56,611036,10
47578,Name47577,93,344095,1
47579,Name47578,36,230812,4
47580,Name47579,58,810848,10
47581,Name47580,36,764956,10
47582,Name47581,5,254778,3
47583,Name47582,52,915364,2
47584,Name47583,69,265404,2
47585,Name47584,32,278775,3
47586,Name47585,16,907930,10
47587,Name47586,55,5115,3
47588,Name47587,2,508959,3
47589,Name47588,16,971976,7
47590,Name47589,9,498649,2
47591,Name47590,62,152930,3
47592,Name47591,82,877730,8
47593,Name47592,21,309239,5
47594,Name47593,46,247788,2
47595,Name47594,72,108478,7
47596,Name47595,1,310968,7
47597,Name47596,73,511783,4
47598,Name47597,88,792583,8
47599,Name47598,7,185393,3
47600,Name47599,24,896698,9
47601,Name47600,33,534300,10
47602,Name47601,76,814026,1
47603,Name47602,58,777832,7
47604,Name47603,82,161387,7
47605,Name47604,66,134913,6
47606,Name47605,67,906638,3
47607,Name47606,16,490524,5
47608,Name47607,23,511756,8
47609,Name47608,79,297587,9
47610,Name47609,90,868631,9
47611,Name47610,59,452569,5
47612,Name47611,76,878817,9
47613,Name47612,14,581259,1
47614,Name47613,66,108646,8
47615,Name47614,74,315348,8
47616,Name47615,93,360260,4
47617,Name47616,84,997646,7
47618,Name47617,37,599629,1
47619,Name47618,20,362873,4
47620,Name47619,38,836108,1
47621,Name47620,66,752208,1
47622,Name47621,30,989618,5
47623,Name47622,95,863204,4
47624,Name47623,65,256771,3
47625,Name47624,28,25809,6
47626,Name47625,35,898510,4
47627,Name47626,94,980321,6
47628,Name47627,30,97720,10
47629,Name47628,26,868234,2
47630,Name47629,97,728304,7
47631,Name47630,79,566957,7
47632,Name47631,14,795806,2
47633,Name47632,61,791854,1
47634,Name47633,59,194901,5
47635,Name47634,74,162256,8
47636,Name47635,39,735241,2
47637,Name47636,9,15644,5
47638,Name47637,39,73328,3
47639,Name47638,93,256333,2
47640,Name47639,6,330293,7
47641,Name47640,93,663414,7
47642,Name47641,23,868606,1
47643,Name47642,63,589616,9
47644,Name47643,6,767316,2
47645,Name47644,46,358097,6
47646,Name47645,6,91233,10
47647,Name47646,8,500936,4
47648,Name47647,42,737652,4
47649,Name47648,4,833203,5
47650,Name47649,69,935223,6
47651,Name47650,5,625293,4
47652,Name47651,73,437218,1
47653,Name47652,84,677924,7
47654,Name47653,42,878496,4
47655,Name47654,12,436744,6
47656,Name47655,34,207900,10
47657,Name47656,10,260740,6
47658,Name47657,17,124429,9
47659,Name47658,60,92225,5
47660,Name47659,97,421785,7
47661,Name47660,12,908436,5
47662,Name47661,30,807086,6
47663,Name47662,52,527349,5
47664,Name47663,69,467450,5
47665,Name47664,52,631344,7
47666,Name47665,89,290140,2
47667,Name47666,47,97555,9
47668,Name47667,35,103625,2
47669,Name47668,7,431275,9
47670,Name47669,8,511738,3
47671,Name47670,82,657101,3
47672,Name47671,87,30779,3
47673,Name47672,31,824827,6
47674,Name47673,59,823589,4
47675,Name47674,55,278785,1
47676,Name47675,6,539775,2
47677,Name47676,52,432351,6
47678,Name47677,4,896241,6
47679,Name47678,91,463878,4
47680,Name47679,65,7441,1
47681,Name47680,56,654788,5
47682,Name47681,71,935092,4
47683,Name47682,4,191494,4
47684,Name47683,3,478007,8
47685,Name47684,94,787927,5
47686,Name47685,13,863997,8
47687,Name47686,59,989383,8
47688,Name47687,76,923772,5
47689,Name47688,17,449658,9
47690,Name47689,97,251265,3
47691,Name47690,46,394498,2
47692,Name47691,72,889262,10
47693,Name47692,33,152068,7
47694,Name47693,72,186500,7
47695,Name47694,92,320585,4
47696,Name47695,71,372906,4
47697,Name47696,60,635255,3
47698,Name47697,52,534901,1
47699,Name47698,10,486212,10
47700,Name47699,58,417656,10
47701,Name47700,28,837519,6
47702,Name47701,76,570532,9
47703,Name47702,1,880139,3
47704,Name47703,68,153278,8
47705,Name47704,15,708396,7
47706,Name47705,7,637082,8
47707,Name47706,57,384875,10
47708,Name47707,62,179217,9
47709,Name47708,66,289826,9
47710,Name47709,33,816707,3
47711,Name47710,67,427214,3
47712,Name47711,34,720631,1
47713,Name47712,33,612290,2
47714,Name47713,83,460727,1
47715,Name47714,37,260251,5
47716,Name47715,22,972999,5
47717,Name47716,95,769117,6
47718,Name47717,12,417180,2
47719,Name47718,91,36007,8
47720,Name47719,96,621013,2
47721,Name47720,66,678274,6
47722,Name47721,54,7812,1
47723,Name47722,74,950137,1
47724,Name47723,78,600686,5
47725,Name47724,24,335987,8
47726,Name47725,46,554536,2
47727,Name47726,49,371085,7
47728,Name47727,24,260060,7
47729,Name47728,74,848798,7
47730,Name47729,57,36792,1
47731,Name47730,56,678396,9
47732,Name47731,11,163435,10
47733,Name47732,22,436326,3
47734,Name47733,70,189116,10
47735,Name47734,82,224706,6
47736,Name47735,71,30660,2
47737,Name47736,37,154563,7
47738,Name47737,7,411725,1
47739,Name47738,43,277385,2
47740,Name47739,76,547657,8
47741,Name47740,37,351451,9
47742,Name47741,2,350434,4
47743,Name47742,44,647093,7
47744,Name47743,53,716716,9
47745,Name47744,64,185998,5
47746,Name47745,3,950398,8
47747,Name47746,8,152347,1
47748,Name47747,30,884988,1
47749,Name47748,69,429263,7
47750,Name47749,14,594881,4
47751,Name47750,8,143371,8
47752,Name47751,90,110442,5
47753,Name47752,89,397886,4
47754,Name47753,36,85021,6
47755,Name47754,63,443777,1
47756,Name47755,36,599267,9
47757,Name47756,59,936911,8
47758,Name47757,52,247065,9
47759,Name47758,61,152620,7
47760,Name47759,82,350286,2
47761,Name47760,36,254695,9
47762,Name47761,88,195020,5
47763,Name47762,93,891322,2
47764,Name47763,42,625831,2
47765,Name47764,27,508317,6
47766,Name47765,65,491638,5
47767,Name47766,27,863407,6
47768,Name47767,42,359301,1
47769,Name47768,7,70393,4
47770,Name47769,38,795693,6
47771,Name47770,67,115097,2
47772,Name47771,56,933940,1
47773,Name47772,36,340999,8
47774,Name47773,24,12117,4
47775,Name47774,71,244481,1
47776,Name47775,23,75070,6
47777,Name47776,74,636398,9
47778,Name47777,12,355072,6
47779,Name47778,44,414245,10
47780,Name47779,59,518948,1
47781,Name47780,71,715522,6
47782,Name47781,81,370555,5
47783,Name47782,22,224599,1
47784,Name47783,63,594238,4
47785,Name47784,60,888433,5
47786,Name47785,14,741831,6
47787,Name47786,32,451434,1
47788,Name47787,25,421896,6
47789,Name47788,65,115627,10
47790,Name47789,49,595623,8
47791,Name47790,60,990110,4
47792,Name47791,94,246255,4
47793,Name47792,89,275019,5
47794,Name47793,46,648581,4
47795,Name47794,65,2023,5
47796,Name47795,71,961798,7
47797,Name47796,97,756624,7
47798,Name47797,20,221439,9
47799,Name47798,10,292085,10
47800,Name47799,17,724913,1
47801,Name47800,62,527673,9
47802,Name47801,44,817086,2
47803,Name47802,14,614622,2
47804,Name47803,77,248489,1
47805,Name47804,38,570059,3
47806,Name47805,65,346733,7
47807,Name47806,9,604463,2
47808,Name47807,63,394023,4
47809,Name47808,4,779465,3
47810,Name47809,92,517370,5
47811,Name47810,12,762885,1
47812,Name47811,64,256997,8
47813,Name47812,35,471545,9
47814,Name47813,95,401712,6
47815,Name47814,84,97402,6
47816,Name47815,62,154365,4
47817,Name47816,76,775491,6
47818,Name47817,47,285789,7
47819,Name47818,43,35081,10
47820,Name47819,4,425513,5
47821,Name47820,5,235992,2
47822,Name47821,60,460273,5
47823,Name47822,37,406914,4
47824,Name47823,46,100455,1
47825,Name47824,84,816368,3
47826,Name47825,92,526925,4
47827,Name47826,2,999333,1
47828,Name47827,77,284304,3
47829,Name47828,21,860771,7
47830,Name47829,56,674713,7
47831,Name47830,53,161042,4
47832,Name47831,26,447267,4
47833,Name47832,89,249615,1
47834,Name47833,68,248109,8
47835,Name47834,26,176939,4
47836,Name47835,39,363714,2
47837,Name47836,92,148024,8
47838,Name47837,7,544277,8
47839,Name47838,21,395599,10
47840,Name47839,87,885356,9
47841,Name47840,54,454191,6
47842,Name47841,8,258457,7
47843,Name47842,23,537181,9
47844,Name47843,26,325214,10
47845,Name47844,78,882383,3
47846,Name47845,45,298071,8
47847,Name47846,74,726660,10
47848,Name47847,8,776357,1
47849,Name47848,58,558900,3
47850,Name47849,48,584748,1
47851,Name47850,23,441817,8
47852,Name47851,82,191797,7
47853,Name47852,64,726224,5
47854,Name47853,6,683141,3
47855,Name47854,55,518768,7
47856,Name47855,59,406468,10
47857,Name47856,69,763997,4
47858,Name47857,12,987537,9
47859,Name47858,65,66781,6
47860,Name47859,39,901016,6
47861,Name47860,24,695266,2
47862,Name47861,66,247820,1
47863,Name47862,38,89800,5
47864,Name47863,2,828603,6
47865,Name47864,36,747711,7
47866,Name47865,18,278396,8
47867,Name47866,83,293359,4
47868,Name47867,65,314321,2
47869,Name47868,41,967292,1
47870,Name47869,99,2122,5
47871,Name47870,80,998236,2
47872,Name47871,82,198922,1
47873,Name47872,81,927984,8
47874,Name47873,82,658374,2
47875,Name47874,11,919411,3
47876,Name47875,86,784257,3
47877,Name47876,58,541413,7
47878,Name47877,31,391444,6
47879,Name47878,93,614936,2
47880,Name47879,7,416848,5
47881,Name47880,35,125144,6
47882,Name47881,21,341186,6
47883,Name47882,99,902871,1
47884,Name47883,95,970424,3
47885,Name47884,41,287139,4
47886,Name47885,87,792450,1
47887,Name47886,4,794065,6
47888,Name47887,36,399991,10
47889,Name47888,53,738378,1
47890,Name47889,53,358070,8
47891,Name47890,71,746066,1
47892,Name47891,38,824195,7
47893,Name47892,72,114557,7
47894,Name47893,73,288247,7
47895,Name47894,75,961591,7
47896,Name47895,73,852293,1
47897,Name47896,77,292558,10
47898,Name47897,50,877253,8
47899,Name47898,83,195037,5
47900,Name47899,69,640228,7
47901,Name47900,47,217218,5
47902,Name47901,27,285142,4
47903,Name47902,63,296389,4
47904,Name47903,62,858199,6
47905,Name47904,7,687874,7
47906,Name47905,81,368339,2
47907,Name47906,19,671459,6
47908,Name47907,91,257901,9
47909,Name47908,21,145300,6
47910,Name47909,50,737206,7
47911,Name47910,9,30576,8
47912,Name47911,81,361167,8
47913,Name47912,21,965800,5
47914,Name47913,89,774498,3
47915,Name47914,95,737513,8
47916,Name47915,15,490947,2
47917,Name47916,1,26086,4
47918,Name47917,71,259028,3
47919,Name47918,57,670380,6
47920,Name47919,1,676217,2
47921,Name47920,46,436083,9
47922,Name47921,38,392157,1
47923,Name47922,3,692263,4
47924,Name47923,97,788591,8
47925,Name47924,97,721340,6
47926,Name47925,76,851406,5
47927,Name47926,68,443733,4
47928,Name47927,40,490620,7
47929,Name47928,41,439489,10
47930,Name47929,97,438604,5
47931,Name47930,7,419261,4
47932,Name47931,56,154394,4
47933,Name47932,32,10339,8
47934,Name47933,42,918818,6
47935,Name47934,53,334082,7
47936,Name47935,13,424271,4
47937,Name47936,82,633307,3
47938,Name47937,54,854269,9
47939,Name47938,73,59219,6
47940,Name47939,56,417571,10
47941,Name47940,80,211957,6
47942,Name47941,37,742106,1
47943,Name47942,60,100254,8
47944,Name47943,26,253658,7
47945,Name47944,50,588670,10
47946,Name47945,21,843231,3
47947,Name47946,18,679586,7
47948,Name47947,6,789739,3
47949,Name47948,1,719844,1
47950,Name47949,37,669978,3
47951,Name47950,53,494460,5
47952,Name47951,97,923239,3
47953,Name47952,96,104893,4
47954,Name47953,62,720233,9
47955,Name47954,58,523258,8
47956,Name47955,35,450327,1
47957,Name47956,44,573453,2
47958,Name47957,90,417289,5
47959,Name47958,74,636845,3
47960,Name47959,61,991030,5
47961,Name47960,18,24869,2
47962,Name47961,13,888824,9
47963,Name47962,13,28567,6
47964,Name47963,65,642913,9
47965,Name47964,52,687332,7
47966,Name47965,67,30833,9
47967,Name47966,98,918592,4
47968,Name47967,24,513978,1
47969,Name47968,22,809841,10
47970,Name47969,9,234992,1
47971,Name47970,32,663901,4
47972,Name47971,19,598027,6
47973,Name47972,96,518436,5
47974,Name47973,27,596558,3
47975,Name47974,99,593347,7
47976,Name47975,95,514332,7
47977,Name47976,20,467708,9
47978,Name47977,7,531526,2
47979,Name47978,80,768248,4
47980,Name47979,41,798579,7
47981,Name47980,89,984364,4
47982,Name47981,38,596324,4
47983,Name47982,36,984733,4
47984,Name47983,80,185470,8
47985,Name47984,84,413936,4
47986,Name47985,5,482090,10
47987,Name47986,6,357383,5
47988,Name47987,94,602866,8
47989,Name47988,55,791311,4
47990,Name47989,80,751678,1
47991,Name47990,43,987357,10
47992,Name47991,29,781285,8
47993,Name47992,21,762788,7
47994,Name47993,97,97090,2
47995,Name47994,96,207908,10
47996,Name47995,56,252663,9
47997,Name47996,43,986040,5
47998,Name47997,8,985947,3
47999,Name47998,58,383675,5
48000,Name47999,52,670597,5
48001,Name48000,62,562149,4
48002,Name48001,13,365268,10
48003,Name48002,59,702834,8
48004,Name48003,58,638130,6
48005,Name48004,47,522880,5
48006,Name48005,41,630226,3
48007,Name48006,79,887761,4
48008,Name48007,60,561469,3
48009,Name48008,27,423301,4
48010,Name48009,64,530112,10
48011,Name48010,65,227740,8
48012,Name48011,37,424642,5
48013,Name48012,51,218458,3
48014,Name48013,2,629592,5
48015,Name48014,72,923862,8
48016,Name48015,38,479539,5
48017,Name48016,23,443200,3
48018,Name48017,73,809023,6
48019,Name48018,70,876316,5
48020,Name48019,19,645835,5
48021,Name48020,5,393672,8
48022,Name48021,43,414148,5
48023,Name48022,87,591621,5
48024,Name48023,40,221349,6
48025,Name48024,60,421996,9
48026,Name48025,96,765536,8
48027,Name48026,47,671010,10
48028,Name48027,55,266431,5
48029,Name48028,33,351110,6
48030,Name48029,88,477201,6
48031,Name48030,40,898517,10
48032,Name48031,66,708383,5
48033,Name48032,57,445009,1
48034,Name48033,80,262989,5
48035,Name48034,8,739716,2
48036,Name48035,20,815084,1
48037,Name48036,24,991031,7
48038,Name48037,9,435293,3
48039,Name48038,98,250312,7
48040,Name48039,32,505211,3
48041,Name48040,66,676773,5
48042,Name48041,11,388235,8
48043,Name48042,62,414382,1
48044,Name48043,6,7050,8
48045,Name48044,66,124047,9
48046,Name48045,74,110039,4
48047,Name48046,1,401894,8
48048,Name48047,90,737411,7
48049,Name48048,40,837930,1
48050,Name48049,47,967509,7
48051,Name48050,81,262622,9
48052,Name48051,43,951488,6
48053,Name48052,50,162523,5
48054,Name48053,76,698144,8
48055,Name48054,66,784465,2
48056,Name48055,8,289245,3
48057,Name48056,53,865145,1
48058,Name48057,5,459894,5
48059,Name48058,22,576837,10
48060,Name48059,22,594439,1
48061,Name48060,48,822621,1
48062,Name48061,92,310525,2
48063,Name48062,92,448618,10
48064,Name48063,76,833902,9
48065,Name48064,42,818226,4
48066,Name48065,2,363321,1
48067,Name48066,64,19087,4
48068,Name48067,33,672743,8
48069,Name48068,55,284748,5
48070,Name48069,66,183508,4
48071,Name48070,11,664255,7
48072,Name48071,81,94351,1
48073,Name48072,75,728991,1
48074,Name48073,75,767783,6
48075,Name48074,76,35156,3
48076,Name48075,16,203416,5
48077,Name48076,93,151798,6
48078,Name48077,38,833445,2
48079,Name48078,97,408735,8
48080,Name48079,15,419802,7
48081,Name48080,84,309469,9
48082,Name48081,66,893869,2
48083,Name48082,93,131119,2
48084,Name48083,89,888275,2
48085,Name48084,72,880086,8
48086,Name48085,59,694811,9
48087,Name48086,23,454719,2
48088,Name48087,50,80519,5
48089,Name48088,11,550295,10
48090,Name48089,16,44150,1
48091,Name48090,44,218571,4
48092,Name48091,41,456438,3
48093,Name48092,28,340773,3
48094,Name48093,52,390019,9
48095,Name48094,64,151152,2
48096,Name48095,30,256016,1
48097,Name48096,23,5706,7
48098,Name48097,63,912456,8
48099,Name48098,92,840425,5
48100,Name48099,91,207036,6
48101,Name48100,81,902357,8
48102,Name48101,11,501909,5
48103,Name48102,58,16402,1
48104,Name48103,64,744652,8
48105,Name48104,85,359816,9
48106,Name48105,75,673167,8
48107,Name48106,87,700807,4
48108,Name48107,10,556154,2
48109,Name48108,72,652685,7
48110,Name48109,60,71614,5
48111,Name48110,59,9202,10
48112,Name48111,59,529629,3
48113,Name48112,71,695136,10
48114,Name48113,92,572304,2
48115,Name48114,21,764764,2
48116,Name48115,81,918717,8
48117,Name48116,30,806780,5
48118,Name48117,11,944220,7
48119,Name48118,84,194318,10
48120,Name48119,59,833044,9
48121,Name48120,64,84134,1
48122,Name48121,78,832024,8
48123,Name48122,58,740709,5
48124,Name48123,58,827277,3
48125,Name48124,75,49004,2
48126,Name48125,99,485421,10
48127,Name48126,31,361545,7
48128,Name48127,76,485946,6
48129,Name48128,46,87642,1
48130,Name48129,35,427290,8
48131,Name48130,71,235922,10
48132,Name48131,74,957157,6
48133,Name48132,21,371032,7
48134,Name48133,64,877321,8
48135,Name48134,69,974453,3
48136,Name48135,40,627243,1
48137,Name48136,98,408628,6
48138,Name48137,98,957584,4
48139,Name48138,75,964967,8
48140,Name48139,99,469458,10
48141,Name48140,85,152446,4
48142,Name48141,7,493449,9
48143,Name48142,76,139094,9
48144,Name48143,48,628976,10
48145,Name48144,34,190083,6
48146,Name48145,90,506801,6
48147,Name48146,20,352529,7
48148,Name48147,73,878712,1
48149,Name48148,83,817800,9
48150,Name48149,54,457512,9
48151,Name48150,68,269373,1
48152,Name48151,77,518552,4
48153,Name48152,19,686658,7
48154,Name48153,78,727464,1
48155,Name48154,75,87421,1
48156,Name48155,70,254633,9
48157,Name48156,2,233478,8
48158,Name48157,29,964494,1
48159,Name48158,40,903976,5
48160,Name48159,3,835692,6
48161,Name48160,72,980829,5
48162,Name48161,36,351171,3
48163,Name48162,21,998968,3
48164,Name48163,66,644194,9
48165,Name48164,43,255490,4
48166,Name48165,4,120763,7
48167,Name48166,78,967482,7
48168,Name48167,12,89905,10
48169,Name48168,44,591838,4
48170,Name48169,42,867483,8
48171,Name48170,55,186911,5
48172,Name48171,7,856535,8
48173,Name48172,72,3712,6
48174,Name48173,13,587993,8
48175,Name48174,59,701164,10
48176,Name48175,25,323894,1
48177,Name48176,24,799161,3
48178,Name48177,87,206223,5
48179,Name48178,28,269112,10
48180,Name48179,10,396298,8
48181,Name48180,46,342954,9
48182,Name48181,62,284519,2
48183,Name48182,82,488709,10
48184,Name48183,56,863921,6
48185,Name48184,1,113379,3
48186,Name48185,57,978916,5
48187,Name48186,26,261896,4
48188,Name48187,88,301729,4
48189,Name48188,25,449458,4
48190,Name48189,47,377201,7
48191,Name48190,65,836815,8
48192,Name48191,79,338363,1
48193,Name48192,2,177073,4
48194,Name48193,30,554947,2
48195,Name48194,14,300726,2
48196,Name48195,59,778216,5
48197,Name48196,39,72097,8
48198,Name48197,39,171816,9
48199,Name48198,78,248910,7
48200,Name48199,64,857333,10
48201,Name48200,83,483607,1
48202,Name48201,34,404793,2
48203,Name48202,48,22072,5
48204,Name48203,27,668753,1
48205,Name48204,34,15446,8
48206,Name48205,27,133494,1
48207,Name48206,50,300088,5
48208,Name48207,98,685896,6
48209,Name48208,50,835172,1
48210,Name48209,52,970249,4
48211,Name48210,95,950111,4
48212,Name48211,42,640744,10
48213,Name48212,10,719478,2
48214,Name48213,92,958469,1
48215,Name48214,39,810808,5
48216,Name48215,55,358118,7
48217,Name48216,52,635632,3
48218,Name48217,23,970803,5
48219,Name48218,71,864938,7
48220,Name48219,7,332456,8
48221,Name48220,8,92046,2
48222,Name48221,31,440536,4
48223,Name48222,88,551050,9
48224,Name48223,87,37043,2
48225,Name48224,15,513602,9
48226,Name48225,29,880077,5
48227,Name48226,33,369216,9
48228,Name48227,86,477107,10
48229,Name48228,75,44595,1
48230,Name48229,43,688889,4
48231,Name48230,33,434814,4
48232,Name48231,27,16000,2
48233,Name48232,53,242134,3
48234,Name48233,7,649243,3
48235,Name48234,57,796576,3
48236,Name48235,64,293161,4
48237,Name48236,87,845108,2
48238,Name48237,82,117722,10
48239,Name48238,39,51977,3
48240,Name48239,54,506920,5
48241,Name48240,22,351372,6
48242,Name48241,94,216474,5
48243,Name48242,86,384447,10
48244,Name48243,26,430972,5
48245,Name48244,44,621786,4
48246,Name48245,80,271168,1
48247,Name48246,62,198940,10
48248,Name48247,59,755539,3
48249,Name48248,35,527847,10
48250,Name48249,86,414710,6
48251,Name48250,63,710483,8
48252,Name48251,80,888057,7
48253,Name48252,70,641023,1
48254,Name48253,75,491631,10
48255,Name48254,24,775047,3
48256,Name48255,87,450111,5
48257,Name48256,19,153749,10
48258,Name48257,47,292951,5
48259,Name48258,92,601858,7
48260,Name48259,68,620423,10
48261,Name48260,8,762914,6
48262,Name48261,37,960655,7
48263,Name48262,74,818277,6
48264,Name48263,80,867985,1
48265,Name48264,27,893354,7
48266,Name48265,56,273973,3
48267,Name48266,90,248903,10
48268,Name48267,67,678828,3
48269,Name48268,99,825974,7
48270,Name48269,84,842176,1
48271,Name48270,4,377538,6
48272,Name48271,67,801073,2
48273,Name48272,88,52352,10
48274,Name48273,11,464137,6
48275,Name48274,19,285692,6
48276,Name48275,62,719029,3
48277,Name48276,38,527159,8
48278,Name48277,14,361622,8
48279,Name48278,38,308242,1
48280,Name48279,35,552054,3
48281,Name48280,92,314850,2
48282,Name48281,17,762523,1
48283,Name48282,25,797139,8
48284,Name48283,67,621930,6
48285,Name48284,81,289853,3
48286,Name48285,91,836096,3
48287,Name48286,54,964710,5
48288,Name48287,44,325177,5
48289,Name48288,27,193899,2
48290,Name48289,85,432991,10
48291,Name48290,60,904182,3
48292,Name48291,65,129048,3
48293,Name48292,10,22077,7
48294,Name48293,85,43608,1
48295,Name48294,49,72730,1
48296,Name48295,83,633307,3
48297,Name48296,27,577394,3
48298,Name48297,56,710226,2
48299,Name48298,96,797577,9
48300,Name48299,1,182374,5
48301,Name48300,72,265539,9
48302,Name48301,61,731364,5
48303,Name48302,98,102068,6
48304,Name48303,88,739763,1
48305,Name48304,72,936848,3
48306,Name48305,40,275209,5
48307,Name48306,69,522257,8
48308,Name48307,49,378998,4
48309,Name48308,67,848086,4
48310,Name48309,87,424352,2
48311,Name48310,48,592311,10
48312,Name48311,3,316562,8
48313,Name48312,43,738688,10
48314,Name48313,21,610708,8
48315,Name48314,26,215888,3
48316,Name48315,83,524067,9
48317,Name48316,19,955235,5
48318,Name48317,3,781778,7
48319,Name48318,83,907185,5
48320,Name48319,67,664524,7
48321,Name48320,33,764188,6
48322,Name48321,92,660790,10
48323,Name48322,66,230694,1
48324,Name48323,79,841999,2
48325,Name48324,41,264978,1
48326,Name48325,78,907449,4
48327,Name48326,13,950639,7
48328,Name48327,62,94924,6
48329,Name48328,78,635731,8
48330,Name48329,15,195565,6
48331,Name48330,69,240979,8
48332,Name48331,9,623545,4
48333,Name48332,39,616650,10
48334,Name48333,71,593447,7
48335,Name48334,10,408276,1
48336,Name48335,53,357506,7
48337,Name48336,26,498985,3
48338,Name48337,44,34233,6
48339,Name48338,70,654501,8
48340,Name48339,81,464148,2
48341,Name48340,16,345533,6
48342,Name48341,2,298254,3
48343,Name48342,94,643590,4
48344,Name48343,44,85804,9
48345,Name48344,46,997477,3
48346,Name48345,40,329901,5
48347,Name48346,28,4399,1
48348,Name48347,5,100386,10
48349,Name48348,99,735182,3
48350,Name48349,8,710177,4
48351,Name48350,42,464781,3
48352,Name48351,50,72292,9
48353,Name48352,96,65472,2
48354,Name48353,32,3363,4
48355,Name48354,72,479834,5
48356,Name48355,11,728622,3
48357,Name48356,22,822783,8
48358,Name48357,10,430077,10
48359,Name48358,19,596997,1
48360,Name48359,65,435204,5
48361,Name48360,61,111546,10
48362,Name48361,31,365307,10
48363,Name48362,20,15647,9
48364,Name48363,32,783253,1
48365,Name48364,55,491890,5
48366,Name48365,45,500660,2
48367,Name48366,44,487811,1
48368,Name48367,31,941158,5
48369,Name48368,13,736402,1
48370,Name48369,85,641591,9
48371,Name48370,5,667715,2
48372,Name48371,35,534522,10
48373,Name48372,35,621097,2
48374,Name48373,65,467632,6
48375,Name48374,19,403961,5
48376,Name48375,30,133400,5
48377,Name48376,54,475804,6
48378,Name48377,96,863663,9
48379,Name48378,23,812048,10
48380,Name48379,20,350747,2
48381,Name48380,69,879679,8
48382,Name48381,91,507759,4
48383,Name48382,48,690787,7
48384,Name48383,30,545459,4
48385,Name48384,77,990313,10
48386,Name48385,22,651082,1
48387,Name48386,37,544125,5
48388,Name48387,79,276208,4
48389,Name48388,16,513338,10
48390,Name48389,13,400412,3
48391,Name48390,35,149518,4
48392,Name48391,49,47947,4
48393,Name48392,28,527195,7
48394,Name48393,58,769446,10
48395,Name48394,68,701862,5
48396,Name48395,3,6432,5
48397,Name48396,28,378007,1
48398,Name48397,62,784065,3
48399,Name48398,61,341773,1
48400,Name48399,78,583976,4
48401,Name48400,2,335825,7
48402,Name48401,30,101182,3
48403,Name48402,33,982482,4
48404,Name48403,73,452580,1
48405,Name48404,97,147886,7
48406,Name48405,6,4533,10
48407,Name48406,95,177312,9
48408,Name48407,2,118089,4
48409,Name48408,34,15995,3
48410,Name48409,39,319910,1
48411,Name48410,29,973465,1
48412,Name48411,37,463383,4
48413,Name48412,51,652177,7
48414,Name48413,64,343409,3
48415,Name48414,37,751003,3
48416,Name48415,16,315799,4
48417,Name48416,6,924774,3
48418,Name48417,58,798482,1
48419,Name48418,14,655916,1
48420,Name48419,13,296868,6
48421,Name48420,26,848186,5
48422,Name48421,44,993376,10
48423,Name48422,42,906408,3
48424,Name48423,33,717091,3
48425,Name48424,19,102644,3
48426,Name48425,6,352686,8
48427,Name48426,97,815012,5
48428,Name48427,67,522538,1
48429,Name48428,86,327238,1
48430,Name48429,55,81644,9
48431,Name48430,98,65403,1
