ID,Name,Age,Number1,Number2
39560,Name39559,34,822632,4
39561,Name39560,77,284048,9
39562,Name39561,32,777517,8
39563,Name39562,3,811567,10
39564,Name39563,15,370835,8
39565,Name39564,93,959640,3
39566,Name39565,47,15596,1
39567,Name39566,68,133527,9
39568,Name39567,38,602988,8
39569,Name39568,69,870427,6
39570,Name39569,94,64262,5
39571,Name39570,24,144803,3
39572,Name39571,66,804664,8
39573,Name39572,13,744259,5
39574,Name39573,2,513220,8
39575,Name39574,94,525136,5
39576,Name39575,81,776478,3
39577,Name39576,25,846538,1
39578,Name39577,92,349480,9
39579,Name39578,83,463687,6
39580,Name39579,28,511657,6
39581,Name39580,61,146141,6
39582,Name39581,85,192184,2
39583,Name39582,26,517407,6
39584,Name39583,73,984562,9
39585,Name39584,86,736072,3
39586,Name39585,56,723980,3
39587,Name39586,38,197894,9
39588,Name39587,86,407838,3
39589,Name39588,59,940885,10
39590,Name39589,77,853308,4
39591,Name39590,27,751311,7
39592,Name39591,31,869698,10
39593,Name39592,55,644705,1
39594,Name39593,97,456504,10
39595,Name39594,91,292155,9
39596,Name39595,60,891816,6
39597,Name39596,90,819815,4
39598,Name39597,94,210768,10
39599,Name39598,23,752135,7
39600,Name39599,23,273873,8
39601,Name39600,99,841683,5
39602,Name39601,50,418058,2
39603,Name39602,50,63914,7
39604,Name39603,37,212377,2
39605,Name39604,35,14580,1
39606,Name39605,80,776958,3
39607,Name39606,98,234063,8
39608,Name39607,51,243427,10
39609,Name39608,85,384997,1
39610,Name39609,36,175676,6
39611,Name39610,12,892759,4
39612,Name39611,23,121943,2
39613,Name39612,43,203191,5
39614,Name39613,17,292737,1
39615,Name39614,93,245971,2
39616,Name39615,74,576740,2
39617,Name39616,59,518598,3
39618,Name39617,38,536734,2
39619,Name39618,83,741949,3
39620,Name39619,85,221343,4
39621,Name39620,74,585264,5
39622,Name39621,2,53889,5
39623,Name39622,99,920667,5
39624,Name39623,39,837980,8
39625,Name39624,25,171269,8
39626,Name39625,78,498768,6
39627,Name39626,23,881693,5
39628,Name39627,65,934527,10
39629,Name39628,42,615567,8
39630,Name39629,8,620715,3
39631,Name39630,38,92664,8
39632,Name39631,71,712530,2
39633,Name39632,36,534024,8
39634,Name39633,64,982998,3
39635,Name39634,53,245506,6
39636,Name39635,63,25332,3
39637,Name39636,59,927415,3
39638,Name39637,59,269499,10
39639,Name39638,84,835109,2
39640,Name39639,9,778504,9
39641,Name39640,67,3007,3
39642,Name39641,56,519878,8
39643,Name39642,29,993127,6
39644,Name39643,83,862728,8
39645,Name39644,70,197699,3
39646,Name39645,22,459915,4
39647,Name39646,64,924500,6
39648,Name39647,65,737555,2
39649,Name39648,48,980773,3
39650,Name39649,60,282738,9
39651,Name39650,29,600656,4
39652,Name39651,45,279847,1
39653,Name39652,7,458797,2
39654,Name39653,71,133464,7
39655,Name39654,15,796818,6
39656,Name39655,16,223009,4
39657,Name39656,57,369937,6
39658,Name39657,76,352875,10
39659,Name39658,37,448924,8
39660,Name39659,27,800449,6
39661,Name39660,3,670026,3
39662,Name39661,26,804050,3
39663,Name39662,33,708323,10
39664,Name39663,98,114387,2
39665,Name39664,35,593576,7
39666,Name39665,27,562782,7
39667,Name39666,77,181205,8
39668,Name39667,54,183070,9
39669,Name39668,96,656674,2
39670,Name39669,96,866609,2
39671,Name39670,33,506335,1
39672,Name39671,97,389475,4
39673,Name39672,17,634200,1
39674,Name39673,35,666589,1
39675,Name39674,61,651877,4
39676,Name39675,18,535578,2
39677,Name39676,53,949827,4
39678,Name39677,73,415604,7
39679,Name39678,3,994949,10
39680,Name39679,69,177137,10
39681,Name39680,11,230262,8
39682,Name39681,53,176629,4
39683,Name39682,75,849452,2
39684,Name39683,31,856233,1
39685,Name39684,82,662436,9
39686,Name39685,32,680046,8
39687,Name39686,41,593168,2
39688,Name39687,94,949666,10
39689,Name39688,52,704450,4
39690,Name39689,47,745319,6
39691,Name39690,20,553820,6
39692,Name39691,21,36491,9
39693,Name39692,33,448789,2
39694,Name39693,49,1317,5
39695,Name39694,37,324344,7
39696,Name39695,61,664132,4
39697,Name39696,56,714610,10
39698,Name39697,58,467875,1
39699,Name39698,27,449197,7
39700,Name39699,17,756369,9
39701,Name39700,84,370063,4
39702,Name39701,39,333833,7
39703,Name39702,97,905950,7
39704,Name39703,19,279163,9
39705,Name39704,96,888661,8
39706,Name39705,58,318426,5
39707,Name39706,86,661412,1
39708,Name39707,12,780164,2
39709,Name39708,57,622649,1
39710,Name39709,81,557749,2
39711,Name39710,38,817527,2
39712,Name39711,52,965377,5
39713,Name39712,67,496917,5
39714,Name39713,50,326233,5
39715,Name39714,54,960257,9
39716,Name39715,11,436548,7
39717,Name39716,82,829243,6
39718,Name39717,56,237943,9
39719,Name39718,77,610688,7
39720,Name39719,81,183751,7
39721,Name39720,27,828758,9
39722,Name39721,70,58898,8
39723,Name39722,30,460564,10
39724,Name39723,32,5500,8
39725,Name39724,94,206781,6
39726,Name39725,9,264022,3
39727,Name39726,73,871429,1
39728,Name39727,90,653124,8
39729,Name39728,64,882242,9
39730,Name39729,97,241368,2
39731,Name39730,38,611381,8
39732,Name39731,5,224534,4
39733,Name39732,12,444643,9
39734,Name39733,87,215373,7
39735,Name39734,8,918197,10
39736,Name39735,65,467663,10
39737,Name39736,94,623200,1
39738,Name39737,25,307742,6
39739,Name39738,16,413919,3
39740,Name39739,25,167413,3
39741,Name39740,77,66595,7
39742,Name39741,18,651279,9
39743,Name39742,40,638300,6
39744,Name39743,29,61395,1
39745,Name39744,3,804881,8
39746,Name39745,14,30922,2
39747,Name39746,85,454391,7
39748,Name39747,4,441944,3
39749,Name39748,90,694793,5
39750,Name39749,58,226380,7
39751,Name39750,10,34726,10
39752,Name39751,41,14916,6
39753,Name39752,13,263699,3
39754,Name39753,51,857656,1
39755,Name39754,70,589776,8
39756,Name39755,18,292570,9
39757,Name39756,93,128314,10
39758,Name39757,20,402253,4
39759,Name39758,88,42408,2
39760,Name39759,67,718888,2
39761,Name39760,64,552724,2
39762,Name39761,53,235690,4
39763,Name39762,7,120729,10
39764,Name39763,8,932504,8
39765,Name39764,4,833208,1
39766,Name39765,73,964068,5
39767,Name39766,49,705194,2
39768,Name39767,4,471020,6
39769,Name39768,80,405888,6
39770,Name39769,4,778304,1
39771,Name39770,60,502352,3
39772,Name39771,40,283339,8
39773,Name39772,32,659436,5
39774,Name39773,84,961490,5
39775,Name39774,44,131117,8
39776,Name39775,26,790318,6
39777,Name39776,15,723351,9
39778,Name39777,8,342197,5
39779,Name39778,1,138538,3
39780,Name39779,37,546833,3
39781,Name39780,9,898545,10
39782,Name39781,23,283709,9
39783,Name39782,63,203823,1
39784,Name39783,14,153471,3
39785,Name39784,38,174251,5
39786,Name39785,38,996824,3
39787,Name39786,7,712419,6
39788,Name39787,51,660576,1
39789,Name39788,63,252575,10
39790,Name39789,40,174854,2
39791,Name39790,50,535350,4
39792,Name39791,92,238213,7
39793,Name39792,99,306421,8
39794,Name39793,39,87899,2
39795,Name39794,13,989036,5
39796,Name39795,13,888271,2
39797,Name39796,74,701656,10
39798,Name39797,98,585553,4
39799,Name39798,29,535130,1
39800,Name39799,58,576582,10
39801,Name39800,79,296751,1
39802,Name39801,98,940954,2
39803,Name39802,83,661865,3
39804,Name39803,38,26350,3
39805,Name39804,71,206681,10
39806,Name39805,13,71039,9
39807,Name39806,7,672171,1
39808,Name39807,39,827087,2
39809,Name39808,81,267226,8
39810,Name39809,70,585089,1
39811,Name39810,97,991693,4
39812,Name39811,78,274173,5
39813,Name39812,1,964724,5
39814,Name39813,82,389456,1
39815,Name39814,53,166729,3
39816,Name39815,63,114604,3
39817,Name39816,54,408094,5
39818,Name39817,44,410462,8
39819,Name39818,60,749771,9
39820,Name39819,30,980179,7
39821,Name39820,36,804537,4
39822,Name39821,4,683923,4
39823,Name39822,85,639406,4
39824,Name39823,10,795399,8
39825,Name39824,21,704229,10
39826,Name39825,34,635906,2
39827,Name39826,20,778598,7
39828,Name39827,54,370817,7
39829,Name39828,50,159334,4
39830,Name39829,4,500426,1
39831,Name39830,56,186816,9
39832,Name39831,15,131742,9
39833,Name39832,52,855786,5
39834,Name39833,27,151803,1
39835,Name39834,52,716156,6
39836,Name39835,27,749550,6
39837,Name39836,96,461237,5
39838,Name39837,56,514284,10
39839,Name39838,25,733256,5
39840,Name39839,28,335958,9
39841,Name39840,3,911627,6
39842,Name39841,22,366008,7
39843,Name39842,28,342713,6
39844,Name39843,25,315765,2
39845,Name39844,31,791051,1
39846,Name39845,20,762155,5
39847,Name39846,50,328094,7
39848,Name39847,74,481093,6
39849,Name39848,23,318438,1
39850,Name39849,50,930469,3
39851,Name39850,15,796908,4
39852,Name39851,54,376539,1
39853,Name39852,38,595659,8
39854,Name39853,59,157387,6
39855,Name39854,38,644985,2
39856,Name39855,46,224292,2
39857,Name39856,73,47732,3
39858,Name39857,48,813214,6
39859,Name39858,82,118872,3
39860,Name39859,59,36135,10
39861,Name39860,43,499328,3
39862,Name39861,2,667651,3
39863,Name39862,51,251350,10
39864,Name39863,79,985041,5
39865,Name39864,52,105887,10
39866,Name39865,31,524722,8
39867,Name39866,88,413604,3
39868,Name39867,13,562288,4
39869,Name39868,68,35052,10
39870,Name39869,34,942590,7
39871,Name39870,27,795551,7
39872,Name39871,77,353279,4
39873,Name39872,27,174137,4
39874,Name39873,43,525510,8
39875,Name39874,42,893349,2
39876,Name39875,18,240333,1
39877,Name39876,22,3548,8
39878,Name39877,27,599800,10
39879,Name39878,58,669931,3
39880,Name39879,66,650408,2
39881,Name39880,38,466551,8
39882,Name39881,26,806775,10
39883,Name39882,63,443779,6
39884,Name39883,89,250525,3
39885,Name39884,92,808282,3
39886,Name39885,29,48877,6
39887,Name39886,53,885270,7
39888,Name39887,60,260167,3
39889,Name39888,22,189847,5
39890,Name39889,53,534110,7
39891,Name39890,71,47758,5
39892,Name39891,92,126619,9
39893,Name39892,78,281555,6
39894,Name39893,52,411995,6
39895,Name39894,57,305078,3
39896,Name39895,39,326443,6
39897,Name39896,45,766750,2
39898,Name39897,51,883935,10
39899,Name39898,54,57722,8
39900,Name39899,61,140942,2
39901,Name39900,83,245771,8
39902,Name39901,61,238135,4
39903,Name39902,10,711046,6
39904,Name39903,73,216169,10
39905,Name39904,89,851506,3
39906,Name39905,59,949673,4
39907,Name39906,76,659931,5
39908,Name39907,46,713657,2
39909,Name39908,74,104445,1
39910,Name39909,39,746631,1
39911,Name39910,9,566398,3
39912,Name39911,27,16601,5
39913,Name39912,45,183578,9
39914,Name39913,37,5657,6
39915,Name39914,60,113751,7
39916,Name39915,79,905737,1
39917,Name39916,24,46322,7
39918,Name39917,25,461025,10
39919,Name39918,22,460283,5
39920,Name39919,10,387012,3
39921,Name39920,64,540343,5
39922,Name39921,8,193055,3
39923,Name39922,42,98847,4
39924,Name39923,62,182758,10
39925,Name39924,45,173403,5
39926,Name39925,50,602007,5
39927,Name39926,20,541396,8
39928,Name39927,60,393215,3
39929,Name39928,92,607059,6
39930,Name39929,79,86917,6
39931,Name39930,14,201571,7
39932,Name39931,40,356076,10
39933,Name39932,48,78298,8
39934,Name39933,83,409815,2
39935,Name39934,40,864824,8
39936,Name39935,97,322856,1
39937,Name39936,32,997963,10
39938,Name39937,42,699287,1
39939,Name39938,84,520093,7
39940,Name39939,60,82902,1
39941,Name39940,77,654036,5
39942,Name39941,56,785019,10
39943,Name39942,60,608449,8
39944,Name39943,61,479124,3
39945,Name39944,68,901057,1
39946,Name39945,57,157723,3
39947,Name39946,3,192816,2
39948,Name39947,94,915595,4
39949,Name39948,93,321500,4
39950,Name39949,37,702035,3
39951,Name39950,59,482796,3
39952,Name39951,48,849711,2
39953,Name39952,9,764528,2
39954,Name39953,98,695933,4
39955,Name39954,59,582166,4
39956,Name39955,26,5275,5
39957,Name39956,57,572616,2
39958,Name39957,27,150467,8
39959,Name39958,27,445094,4
39960,Name39959,29,43084,2
39961,Name39960,7,413252,4
39962,Name39961,57,726526,6
39963,Name39962,34,249801,6
39964,Name39963,66,196835,9
39965,Name39964,14,841727,5
39966,Name39965,83,972304,4
39967,Name39966,92,288448,1
39968,Name39967,33,208741,9
39969,Name39968,83,131671,4
39970,Name39969,96,315076,8
39971,Name39970,1,106614,7
39972,Name39971,20,56321,10
39973,Name39972,15,191929,8
39974,Name39973,21,800671,1
39975,Name39974,57,655948,2
39976,Name39975,57,745085,7
39977,Name39976,95,23020,1
39978,Name39977,52,652007,10
39979,Name39978,4,23528,6
39980,Name39979,18,179192,5
39981,Name39980,70,782837,1
39982,Name39981,9,60586,5
39983,Name39982,17,682827,1
39984,Name39983,47,396174,8
39985,Name39984,44,55634,4
39986,Name39985,15,910793,9
39987,Name39986,86,916310,9
39988,Name39987,42,924408,10
39989,Name39988,17,878296,5
39990,Name39989,63,462536,7
39991,Name39990,51,263398,7
39992,Name39991,47,48421,3
39993,Name39992,96,991577,8
39994,Name39993,91,954961,3
39995,Name39994,43,451449,8
39996,Name39995,2,727720,7
39997,Name39996,14,769305,9
39998,Name39997,99,613366,2
39999,Name39998,3,989725,10
40000,Name39999,32,344944,5
40001,Name40000,83,292854,8
40002,Name40001,73,409020,9
40003,Name40002,60,316745,6
40004,Name40003,30,67664,9
40005,Name40004,15,975121,8
40006,Name40005,18,548862,4
40007,Name40006,51,757665,2
40008,Name40007,9,71738,7
40009,Name40008,84,430546,5
40010,Name40009,2,810765,4
40011,Name40010,21,590599,4
40012,Name40011,82,281819,2
40013,Name40012,18,274042,9
40014,Name40013,25,774070,8
40015,Name40014,62,584176,7
40016,Name40015,16,794595,4
40017,Name40016,31,376079,10
40018,Name40017,18,770517,9
40019,Name40018,13,265315,3
40020,Name40019,48,618640,9
40021,Name40020,85,748540,8
40022,Name40021,94,243674,3
40023,Name40022,61,548963,2
40024,Name40023,72,163195,10
40025,Name40024,1,966153,5
40026,Name40025,73,80149,7
40027,Name40026,13,236419,3
40028,Name40027,57,593304,1
40029,Name40028,39,981325,5
40030,Name40029,15,775730,9
40031,Name40030,9,146568,7
40032,Name40031,96,62290,6
40033,Name40032,15,456445,7
40034,Name40033,54,823792,1
40035,Name40034,71,649607,7
40036,Name40035,96,225785,2
40037,Name40036,22,158338,4
40038,Name40037,21,180947,3
40039,Name40038,77,659209,5
40040,Name40039,52,891304,7
40041,Name40040,90,336938,9
40042,Name40041,72,790074,2
40043,Name40042,78,506975,9
40044,Name40043,6,905463,7
40045,Name40044,95,32256,10
40046,Name40045,66,558778,2
40047,Name40046,61,42349,6
40048,Name40047,88,419895,7
40049,Name40048,28,158783,6
40050,Name40049,99,756313,4
40051,Name40050,50,378443,10
40052,Name40051,81,464025,6
40053,Name40052,96,82485,10
40054,Name40053,16,682079,3
40055,Name40054,9,102703,10
40056,Name40055,51,551309,4
40057,Name40056,78,876127,6
40058,Name40057,71,509647,4
40059,Name40058,55,163146,1
40060,Name40059,73,145839,9
40061,Name40060,22,424469,6
40062,Name40061,32,272236,4
40063,Name40062,98,82662,9
40064,Name40063,37,28505,9
40065,Name40064,10,746776,9
40066,Name40065,31,274560,2
40067,Name40066,57,349070,8
40068,Name40067,78,687695,4
40069,Name40068,43,662509,7
40070,Name40069,45,400002,5
40071,Name40070,92,97676,4
40072,Name40071,17,177381,1
40073,Name40072,70,505297,5
40074,Name40073,84,437589,2
40075,Name40074,79,859662,3
40076,Name40075,46,68976,2
40077,Name40076,42,516183,3
40078,Name40077,34,248528,9
40079,Name40078,1,930640,2
40080,Name40079,69,507984,10
40081,Name40080,38,466380,1
40082,Name40081,32,203374,6
40083,Name40082,43,726837,7
40084,Name40083,87,791124,4
40085,Name40084,37,107964,9
40086,Name40085,38,806352,3
40087,Name40086,25,891778,1
40088,Name40087,23,848219,8
40089,Name40088,63,333921,3
40090,Name40089,40,976383,5
40091,Name40090,41,474242,8
40092,Name40091,7,454331,7
40093,Name40092,57,867474,3
40094,Name40093,5,828414,2
40095,Name40094,26,216411,9
40096,Name40095,56,80008,10
40097,Name40096,33,633027,4
40098,Name40097,22,244518,10
40099,Name40098,52,37078,2
40100,Name40099,21,419209,10
40101,Name40100,20,679295,6
40102,Name40101,67,175365,7
40103,Name40102,35,210583,3
40104,Name40103,3,13706,6
40105,Name40104,81,533907,1
40106,Name40105,4,836959,9
40107,Name40106,42,666351,5
40108,Name40107,38,545099,4
40109,Name40108,12,835129,5
40110,Name40109,66,571561,1
40111,Name40110,50,690282,10
40112,Name40111,96,61847,4
40113,Name40112,28,830677,1
40114,Name40113,68,802839,1
40115,Name40114,86,479565,3
40116,Name40115,43,636742,6
40117,Name40116,93,321597,4
40118,Name40117,60,501754,1
40119,Name40118,30,861417,7
40120,Name40119,19,41140,6
40121,Name40120,34,796130,3
40122,Name40121,63,305600,1
40123,Name40122,44,242595,1
40124,Name40123,7,558324,4
40125,Name40124,16,229147,5
40126,Name40125,28,827502,8
40127,Name40126,7,555955,5
40128,Name40127,81,921456,1
40129,Name40128,7,174117,4
40130,Name40129,76,148471,3
40131,Name40130,42,202918,6
40132,Name40131,61,117427,1
40133,Name40132,31,160960,4
40134,Name40133,1,40750,9
40135,Name40134,17,725401,8
40136,Name40135,67,754996,8
40137,Name40136,12,140042,7
40138,Name40137,3,912567,5
40139,Name40138,85,470286,5
40140,Name40139,89,460189,8
40141,Name40140,44,329475,9
40142,Name40141,24,93274,3
40143,Name40142,91,410392,3
40144,Name40143,97,683822,1
40145,Name40144,47,153414,1
40146,Name40145,65,756917,8
40147,Name40146,71,354667,5
40148,Name40147,12,774973,1
40149,Name40148,10,809149,10
40150,Name40149,4,514273,9
40151,Name40150,73,888950,1
40152,Name40151,7,658212,10
40153,Name40152,22,909226,8
40154,Name40153,83,602568,9
40155,Name40154,13,478504,9
40156,Name40155,45,424758,4
40157,Name40156,14,223794,9
40158,Name40157,10,487727,2
40159,Name40158,12,984119,9
40160,Name40159,5,35493,7
40161,Name40160,63,308664,10
40162,Name40161,27,353875,2
40163,Name40162,3,838227,4
40164,Name40163,90,730847,3
40165,Name40164,55,934073,3
40166,Name40165,72,505895,2
40167,Name40166,45,870225,6
40168,Name40167,54,46159,8
40169,Name40168,33,298088,2
40170,Name40169,18,326443,2
40171,Name40170,97,511251,5
40172,Name40171,17,111587,6
40173,Name40172,75,858341,3
40174,Name40173,23,621491,3
40175,Name40174,56,658475,7
40176,Name40175,88,434115,2
40177,Name40176,21,540917,8
40178,Name40177,25,447952,2
40179,Name40178,8,58769,6
40180,Name40179,85,629516,2
40181,Name40180,88,198137,9
40182,Name40181,2,609829,10
40183,Name40182,34,742311,5
40184,Name40183,9,837172,7
40185,Name40184,60,283326,8
40186,Name40185,71,522967,3
40187,Name40186,34,881306,3
40188,Name40187,61,624395,9
40189,Name40188,17,933924,3
40190,Name40189,92,399459,7
40191,Name40190,55,268892,4
40192,Name40191,42,551083,2
40193,Name40192,38,297497,6
40194,Name40193,71,247569,7
40195,Name40194,78,542496,1
40196,Name40195,30,702386,7
40197,Name40196,98,885108,1
40198,Name40197,41,706917,3
40199,Name40198,24,851002,9
40200,Name40199,27,876620,4
40201,Name40200,11,185889,7
40202,Name40201,88,645974,5
40203,Name40202,87,32804,10
40204,Name40203,58,621379,9
40205,Name40204,99,248296,7
40206,Name40205,20,598826,5
40207,Name40206,7,899603,3
40208,Name40207,89,974915,4
40209,Name40208,3,185744,2
40210,Name40209,18,286531,1
40211,Name40210,35,591597,1
40212,Name40211,56,495253,8
40213,Name40212,46,239728,5
40214,Name40213,82,173802,10
40215,Name40214,61,414757,2
40216,Name40215,94,66845,10
40217,Name40216,65,970718,9
40218,Name40217,51,454123,3
40219,Name40218,57,588729,7
40220,Name40219,34,7614,1
40221,Name40220,93,54199,7
40222,Name40221,95,401189,7
40223,Name40222,9,63439,10
40224,Name40223,3,348442,4
40225,Name40224,15,598828,2
40226,Name40225,97,433490,9
40227,Name40226,59,629075,4
40228,Name40227,55,536598,2
40229,Name40228,27,550509,8
40230,Name40229,64,66973,3
40231,Name40230,62,827931,8
40232,Name40231,79,596100,1
40233,Name40232,36,588996,8
40234,Name40233,10,359083,10
40235,Name40234,51,132510,1
40236,Name40235,91,375276,9
40237,Name40236,81,575063,5
40238,Name40237,95,818643,6
40239,Name40238,52,990782,10
40240,Name40239,63,449218,7
40241,Name40240,18,333415,3
40242,Name40241,60,320987,10
40243,Name40242,85,414423,6
40244,Name40243,55,312226,4
40245,Name40244,39,909747,8
40246,Name40245,58,709370,9
40247,Name40246,13,633977,9
40248,Name40247,72,675845,7
40249,Name40248,66,184766,6
40250,Name40249,8,440955,3
40251,Name40250,43,583683,4
40252,Name40251,13,990915,5
40253,Name40252,79,838729,8
40254,Name40253,38,395880,3
40255,Name40254,37,245419,4
40256,Name40255,38,873915,5
40257,Name40256,34,626674,2
40258,Name40257,41,539738,10
40259,Name40258,37,983941,2
40260,Name40259,17,170764,5
40261,Name40260,54,933223,2
40262,Name40261,40,645668,10
40263,Name40262,16,373132,7
40264,Name40263,81,299592,1
40265,Name40264,33,413754,2
40266,Name40265,90,694449,4
40267,Name40266,99,91638,3
40268,Name40267,82,923907,3
40269,Name40268,5,365920,2
40270,Name40269,49,270402,7
40271,Name40270,98,543902,2
40272,Name40271,75,895983,8
40273,Name40272,61,981489,3
40274,Name40273,58,124617,7
40275,Name40274,15,130055,9
40276,Name40275,51,707476,1
40277,Name40276,24,997366,6
40278,Name40277,89,331650,2
40279,Name40278,45,366094,5
40280,Name40279,34,412365,5
40281,Name40280,3,31918,10
40282,Name40281,77,750006,6
40283,Name40282,73,490972,2
40284,Name40283,22,867879,5
40285,Name40284,56,392421,5
40286,Name40285,69,137664,9
40287,Name40286,69,28167,9
40288,Name40287,81,3289,9
40289,Name40288,20,122510,6
40290,Name40289,76,502796,9
40291,Name40290,41,862965,6
40292,Name40291,78,915672,4
40293,Name40292,9,46416,10
40294,Name40293,17,757712,8
40295,Name40294,41,70391,10
40296,Name40295,87,945758,10
40297,Name40296,49,79494,10
40298,Name40297,32,690713,9
40299,Name40298,58,110124,5
40300,Name40299,64,899123,7
40301,Name40300,20,850060,4
40302,Name40301,86,998155,2
40303,Name40302,80,989383,6
40304,Name40303,6,991453,7
40305,Name40304,27,722199,9
40306,Name40305,68,629845,5
40307,Name40306,29,882211,7
40308,Name40307,58,95146,4
40309,Name40308,90,282001,3
40310,Name40309,49,737500,8
40311,Name40310,40,907677,9
40312,Name40311,72,919606,2
40313,Name40312,73,700686,9
40314,Name40313,43,14168,3
40315,Name40314,63,965064,8
40316,Name40315,94,433593,1
40317,Name40316,90,554262,3
40318,Name40317,76,776672,4
40319,Name40318,96,142802,10
40320,Name40319,12,228035,1
40321,Name40320,40,545496,1
40322,Name40321,89,739231,7
40323,Name40322,78,308164,2
40324,Name40323,27,508126,4
40325,Name40324,34,689226,7
40326,Name40325,11,94237,8
40327,Name40326,7,210768,1
40328,Name40327,69,983988,8
40329,Name40328,47,927584,4
40330,Name40329,33,917671,7
40331,Name40330,55,70992,3
40332,Name40331,69,284846,4
40333,Name40332,88,57835,2
40334,Name40333,22,965170,4
40335,Name40334,26,968947,10
40336,Name40335,27,919872,9
40337,Name40336,89,66535,5
40338,Name40337,29,516802,1
40339,Name40338,75,950460,2
40340,Name40339,49,614749,2
40341,Name40340,7,48417,6
40342,Name40341,7,738679,6
40343,Name40342,74,440101,4
40344,Name40343,22,563197,6
40345,Name40344,28,608412,8
40346,Name40345,90,849576,9
40347,Name40346,38,461525,8
40348,Name40347,12,567649,9
40349,Name40348,82,836861,10
40350,Name40349,50,316895,1
40351,Name40350,61,37670,7
40352,Name40351,39,165899,10
40353,Name40352,35,78273,3
40354,Name40353,17,563051,3
40355,Name40354,56,927112,4
40356,Name40355,81,192388,4
40357,Name40356,30,593882,2
40358,Name40357,42,270817,1
40359,Name40358,34,473386,1
40360,Name40359,92,650106,10
40361,Name40360,24,352442,10
40362,Name40361,32,881791,8
40363,Name40362,48,288280,1
40364,Name40363,8,599066,5
40365,Name40364,13,250317,3
40366,Name40365,71,564338,4
40367,Name40366,91,593929,9
40368,Name40367,5,649074,4
40369,Name40368,29,620230,4
40370,Name40369,62,727307,6
40371,Name40370,81,336416,5
40372,Name40371,62,842939,5
40373,Name40372,14,399166,7
40374,Name40373,81,461807,8
40375,Name40374,52,489626,6
40376,Name40375,37,791251,10
40377,Name40376,7,852344,10
40378,Name40377,70,868870,8
40379,Name40378,10,370343,9
40380,Name40379,15,253018,1
40381,Name40380,54,741450,7
40382,Name40381,81,351739,2
40383,Name40382,33,590460,7
40384,Name40383,26,849066,6
40385,Name40384,63,490253,1
40386,Name40385,69,855888,7
40387,Name40386,28,358885,2
40388,Name40387,51,626139,9
40389,Name40388,4,223256,1
40390,Name40389,32,147427,7
40391,Name40390,11,45739,2
40392,Name40391,63,329311,10
40393,Name40392,42,300121,6
40394,Name40393,78,533085,6
40395,Name40394,44,85667,4
40396,Name40395,82,330046,2
40397,Name40396,82,712848,6
40398,Name40397,51,963610,4
40399,Name40398,87,326911,3
40400,Name40399,41,677917,6
40401,Name40400,14,330032,8
40402,Name40401,64,938483,8
40403,Name40402,19,321497,10
40404,Name40403,38,245352,2
40405,Name40404,22,700740,10
40406,Name40405,21,659708,1
40407,Name40406,78,115659,4
40408,Name40407,71,152266,7
40409,Name40408,42,195481,7
40410,Name40409,81,183052,8
40411,Name40410,43,795270,8
40412,Name40411,29,126735,1
40413,Name40412,99,229894,3
40414,Name40413,24,649146,2
40415,Name40414,71,880683,6
40416,Name40415,61,448941,6
40417,Name40416,49,858575,7
40418,Name40417,38,11103,6
40419,Name40418,61,807252,8
40420,Name40419,83,246765,4
40421,Name40420,31,727114,6
40422,Name40421,38,995753,8
40423,Name40422,59,269154,1
40424,Name40423,86,520681,9
40425,Name40424,95,136104,10
40426,Name40425,62,616908,10
40427,Name40426,63,910122,7
40428,Name40427,25,834961,2
40429,Name40428,90,31672,1
40430,Name40429,52,821057,6
40431,Name40430,93,792398,5
40432,Name40431,90,98192,3
40433,Name40432,52,896957,8
40434,Name40433,99,850278,1
40435,Name40434,37,872089,2
40436,Name40435,37,335942,10
40437,Name40436,33,526771,2
40438,Name40437,35,145216,5
40439,Name40438,83,766954,10
40440,Name40439,9,321389,7
40441,Name40440,75,260196,1
40442,Name40441,48,960950,9
40443,Name40442,57,553786,9
40444,Name40443,12,919523,6
40445,Name40444,33,483338,8
40446,Name40445,57,752109,5
40447,Name40446,48,986089,3
40448,Name40447,55,683732,7
40449,Name40448,50,251526,4
40450,Name40449,86,952087,8
40451,Name40450,40,810958,3
40452,Name40451,97,236511,10
40453,Name40452,61,909464,7
40454,Name40453,89,265725,5
40455,Name40454,44,513281,2
40456,Name40455,41,50544,6
40457,Name40456,97,351205,5
40458,Name40457,78,143997,1
40459,Name40458,64,16267,4
40460,Name40459,8,35296,8
40461,Name40460,13,901093,4
40462,Name40461,17,962349,1
40463,Name40462,10,744432,10
40464,Name40463,2,894925,5
40465,Name40464,43,732834,1
40466,Name40465,83,881426,6
40467,Name40466,70,310086,7
40468,Name40467,26,746750,4
40469,Name40468,68,693105,4
40470,Name40469,22,838731,3
40471,Name40470,21,845366,7
40472,Name40471,5,938894,5
40473,Name40472,5,431249,10
40474,Name40473,93,143595,5
40475,Name40474,10,753706,5
40476,Name40475,11,446202,4
40477,Name40476,90,564695,8
40478,Name40477,71,721581,10
40479,Name40478,2,817223,7
40480,Name40479,98,314409,3
40481,Name40480,81,213910,5
40482,Name40481,36,727289,5
40483,Name40482,14,344098,6
40484,Name40483,64,808287,7
40485,Name40484,63,226162,4
40486,Name40485,19,119023,6
40487,Name40486,62,893695,7
40488,Name40487,70,312137,3
40489,Name40488,14,919355,1
40490,Name40489,63,909210,1
40491,Name40490,3,797739,8
